鱼蛙杂烩，味道独特。	Tạp hội cá ếch, hương vị độc đáo.
土豆旋丝，凡间小吃。	Xoắn khoai tây, đồ ăn vặt phàm trần.
龙椒沙拉，火辣异常。	Salad ớt rồng, cay nồng dị thường.
发光浆果慕斯，蕴含光灵气。	Mousse quả mọng phát sáng, hàm chứa quang linh khí.
雷羊肉冻，蕴含雷电之力。	Thạch thịt dê sấm, hàm chứa lôi điện chi lực.
梦魇馅饼，小心幻境反噬。	Bánh pie ác mộng, cẩn thận ảo cảnh phản thực.
骨汤，可补钙质。	Canh xương, có thể bổ canxi.
土豆泥，凡人之食。	Khoai tây nghiền, thức ăn của phàm nhân.
土豆舒芙蕾，做工精细。	Bánh soufflé khoai tây, làm công tinh tế.
海鲜炖菜，海味十足。	Rau hầm hải sản, đậm đà hương biển.
冷汤，清爽解暑。	Canh lạnh, thanh mát giải nhiệt.
芦笋汤，清淡养生。	Canh măng tây, thanh đạm dưỡng sinh.
蔬菜鸡尾酒，味道奇特。	Cocktail rau củ, hương vị kỳ lạ.
香蕉冰棍，消暑小食。	Que kem chuối, đồ ăn vặt giải nhiệt.
酸橘汁腌鱼，异域风味。	Cá ướp nước cam chua, hương vị ngoại quốc.
莎莎酱，辛辣开胃。	Sốt salsa, cay nồng khai vị.
辣椒爆弹，火辣刺激。	Ớt nhồi bùng nổ, cay nóng kích thích.
萝卜，普通蔬菜。	Củ cải, rau củ thông thường.
烤萝卜，味道尚可。	Củ cải nướng, hương vị tạm được.
萝卜种子。	Hạt giống củ cải.
大蒜，可驱虫辟邪。	Tỏi, có thể đuổi trùng trừ tà.
烤大蒜，香气更浓。	Tỏi nướng, hương thơm đậm hơn.
大蒜种子。	Hạt giống tỏi.
洋葱，辛辣刺眼。	Hành tây, cay nồng cay mắt.
烤洋葱，甜味显现。	Hành tây nướng, vị ngọt hiện ra.
洋葱种子。	Hạt giống hành tây.
土豆，饱腹之物。	Khoai tây, vật no bụng.
烤土豆，香气扑鼻。	Khoai tây nướng, hương thơm ngát mũi.
土豆种子。	Hạt giống khoai tây.
番茄，酸甜可口。	Cà chua, chua ngọt ngon miệng.
烤番茄，风味更佳。	Cà chua nướng, hương vị tốt hơn.
番茄种子。	Hạt giống cà chua.
芦笋，清爽蔬菜。	Măng tây, rau củ thanh mát.
烤芦笋，脆嫩可口。	Măng tây nướng, giòn mềm ngon.
芦笋种子。	Hạt giống măng tây.
辣椒，火辣调味。	Ớt, gia vị cay nóng.
烤辣椒，辣度更甚。	Ớt nướng, độ cay hơn.
辣椒种子。	Hạt giống ớt.
海狸雕像，似有妖气。	Tượng hải ly, dường như có yêu khí.
鹅雕像，造型奇特。	Tượng ngỗng, tạo hình kỳ lạ.
麋鹿雕像，蕴含野性。	Tượng nai sừng tấm, hàm chứa dã tính.
鱼人伪装，可避水族。	Trang phục giả trang người cá, có thể tránh thủy tộc.
鱼人王座？可笑。	Ngai vàng người cá? Đáng cười.
烧焦的王座，徒留残骸。	Ngai vàng bị thiêu, chỉ còn lại tàn tích.
鱼人建朝？痴心妄想。	Người cá lập triều? Hoang tưởng.
化为灰烬，正合我意。	Hóa thành tro tàn, đúng ý ta.
鱼人屋舍，简陋不堪。	Nhà ở người cá, sơ sài không chịu được.
烧毁殆尽，省我出手。	Bị thiêu rụi, đỡ ta phải ra tay.
鱼人哨塔，与我何干。	Tháp canh người cá, liên quan gì đến ta.
无主哨塔，或可利用。	Tháp canh vô chủ, hoặc có thể lợi dụng.
鱼人王？傀儡罢了。	Vua người cá? Chẳng qua là quái lỗi.
鱼人守卫，不堪一击。	Vệ sĩ người cá, không chịu được một đòn.
鱼人争位，无聊闹剧。	Người cá tranh vị, trò hề vô liêu.
鱿鱼？可作海鲜食材。	Mực ống? Có thể làm nguyên liệu hải sản.
幽灵花？蕴含阴灵气。	Hoa ma? Hàm chứa âm linh khí.
小幽灵？无害之物。	Ma nhỏ? Vật vô hại.
蟹王？体型倒是不小。	Vua cua? Thân hình lại không nhỏ.
沉睡蟹王，小心为妙。	Vua cua đang ngủ, cẩn thận là hay.
蟹钳？可作材料。	Càng cua? Có thể làm vật liệu.
瓶中信？或有机密。	Thư trong chai? Hoặc có cơ mật.
空瓶？可装丹药。	Chai rỗng? Có thể đựng đan dược.
肉已风干，可长期保存。	Thịt đã phơi khô, có thể bảo quản lâu dài.
正在风干，需耐心等待。	Đang phơi khô, cần kiên nhẫn chờ đợi.
雨天潮湿，风干缓慢。	Ngày mưa ẩm ướt, phơi khô chậm.
晾肉架？可保存食物。	Giá phơi thịt? Có thể bảo quản thức ăn.
架子烧毁，前功尽弃。	Giá bị thiêu, công trước uổng phí.
物品已干，保存完成。	Vật phẩm đã khô, bảo quản hoàn thành.
物品正在风干。	Vật phẩm đang phơi khô.
雨天影响风干效率。	Ngày mưa ảnh hưởng hiệu suất phơi khô.
蜂蜜已满，可取之用。	Mật ong đã đầy, có thể lấy dùng.
蜜满蜂箱，收获之时。	Tổ ong đầy mật, đến lúc thu hoạch.
蜂箱？且看能产何蜜。	Tổ ong? Hãy xem có thể sản xuất mật gì.
箱中无蜜，还需等待。	Trong tổ không có mật, còn cần chờ đợi.
已有少许蜂蜜，尚未满箱。	Đã có ít mật ong, chưa đầy tổ.
蜂箱被焚，可惜。	Tổ ong bị thiêu, tiếc thay.
寄居蟹？倒是懂得藏身之道。	Cua ẩn sĩ? Lại biết đạo ẩn thân.
珍珠？蕴含水灵气。	Ngọc trai? Hàm chứa thủy linh khí.
珍珠开裂，灵气外泄。	Ngọc trai nứt vỡ, linh khí ngoại tiết.
海草？普通水生植物。	Cỏ biển? Thực vật thủy sinh thông thường.
爆裂海草？小心为上。	Cỏ biển bùng nổ? Cẩn thận là thượng sách.
海草幼苗，尚未成熟。	Cây con cỏ biển, chưa chín.
海草种植处？	Nơi trồng cỏ biển?
鲨鱼？海中猛兽。	Cá mập? Mãnh thú trong biển.
船灯？照明之用。	Đèn thuyền? Dùng để chiếu sáng.
避雷针？防雷击必备。	Cột thu lôi? Cần thiết để phòng sét đánh.
水泵？取水工具。	Máy bơm nước? Công cụ lấy nước.
藤壶？海中附生物。	Hà? Sinh vật bám trong biển.
熟藤壶，可食用。	Hà nấu chín, có thể ăn.
藤壶饼，异域风味。	Bánh hà, hương vị ngoại quốc.
藤壶寿司，海鲜小吃。	Sushi hà, đồ ăn vặt hải sản.
藤壶意面，味道独特。	Mì ý hà, hương vị độc đáo.
酿鱼头，烹饪精细。	Đầu cá nhồi, nấu nướng tinh tế.
叶肉糕？素食点心。	Bánh thịt lá? Điểm tâm chay.
素肉汉堡？仿荤素食。	Burger thịt chay? Đồ ăn chay giả mặn.
素肉舒芙蕾，做工讲究。	Soufflé thịt chay, làm công cầu kỳ.
肉沙拉？荤素搭配。	Salad thịt? Mặn chay kết hợp.
鼹鼠蝙蝠？奇特生物。	Dơi chuột chũi? Sinh vật kỳ lạ.
蝙蝠丘穴？小心有兽。	Hang gò dơi? Cẩn thận có thú.
蝙蝠鼻？奇特材料。	Mũi dơi? Vật liệu kỳ lạ.
烤蝙蝠鼻？味道怪异。	Mũi dơi nướng? Hương vị kỳ quái.
蝙蝠鼻帽？防寒之用。	Mũ mũi dơi? Dùng để chống lạnh.
蘑菇地精？会移动的菌类。	Nấm địa tinh? Loại nấm biết di chuyển.
月亮孢子？小心感染。	Bào tử mặt trăng? Cẩn thận bị lây nhiễm.
月亮蘑菇？未知品种。	Nấm mặt trăng? Chủng loài chưa biết.
熟月亮蘑菇？谨慎食用。	Nấm mặt trăng nấu chín? Cẩn thận ăn.
月亮蘑菇树？散发微光。	Cây nấm mặt trăng? Tỏa vi quang.
发光飞虫？可作光源。	Côn trùng phát sáng? Có thể làm nguồn sáng.
大型水晶池？灵气充裕。	Ao tinh thể lớn? Linh khí sung túc.
小型水晶池？也有灵气。	Ao tinh thể nhỏ? Cũng có linh khí.
尘蛾？喜食灰尘。	Bướm bụi? Thích ăn bụi.
尘蛾巢穴？异常整洁。	Hang bướm bụi? Sạch sẽ dị thường.
上古宝箱？如何开启。	Rương kho thượng cổ? Làm sao mở.
远古蜈蚣？守护者。	Rết viễn cổ? Kẻ thủ hộ.
蜈蚣空壳？已无价值。	Vỏ rỗng rết? Đã không còn giá trị.
此鼎炼化需时，耐心等待。	Đỉnh này luyện hóa cần thời gian, kiên nhẫn chờ đợi.
即将功成。	Sắp thành công.
炼制完成。	Luyện chế hoàn thành.
古鼎空空，待我使用。	Cổ đỉnh rỗng không, chờ ta sử dụng.
鼎炉损毁，可惜。	Đỉnh lò bị hủy, tiếc thay.
月亮雕像？蕴含月华之力。	Tượng mặt trăng? Hàm chứa nguyệt hoa chi lực.
上古符文，晦涩难懂。	Phù văn thượng cổ, tối nghĩa khó hiểu.
符文深奥，需细细参悟。	Phù văn thâm áo, cần từ từ tham ngộ.
此等符文，非比寻常。	Phù văn loại này, phi thường.
符文玄妙，暗藏天机。	Phù văn huyền diệu, ẩn chứa thiên cơ.
上古文字，难以解读。	Văn tự thượng cổ, khó giải đọc.
星象仪？可探测方位。	Tinh tượng nghi? Có thể thăm dò phương vị.
星象仪已定位。	Tinh tượng nghi đã định vị.
探测仪器，或有用处。	Dụng cụ thăm dò, hoặc có ích.
此器需能量启动。	Dụng cụ này cần năng lượng khởi động.
奇特装置。	Thiết bị kỳ lạ.
哨所失能，暂无威胁。	Tiền đồn mất năng lực, tạm không có mối đe dọa.
远古哨所？小心为上。	Tiền đồn viễn cổ? Cẩn thận là thượng sách.
警戒脉冲？避开为妙。	Xung cảnh giới? Tránh đi là hay.
基座完好，可放置物品。	Đế tòa hoàn hảo, có thể đặt vật phẩm.
基座需宝石激活。	Đế tòa cần đá quý kích hoạt.
传送门能量尽失。	Năng lượng cổng truyền tống tận mất.
远古传送门？不知通往何处。	Cổng truyền tống viễn cổ? Không biết dẫn đến đâu.
石墙？普通防御工事。	Tường đá? Công sự phòng thủ thông thường.
远古石墙？材质特殊。	Tường đá viễn cổ? Chất liệu đặc biệt.
精炼尘土？用途不明。	Bụi đất tinh luyện? Dụng đồ không rõ.
尘沫甜点？味道奇特。	Món ngọt bụi bọt? Hương vị kỳ lạ.
蘑菇蛋糕？谨慎食用。	Bánh nấm? Cẩn thận ăn.
梦魇增生？小心幻境。	Tăng sinh ác mộng? Cẩn thận ảo cảnh.
草皮制作台？改变地形之用。	Bàn làm cỏ địa? Dùng để thay đổi địa hình.
月亮祭坛连接？能量流动。	Kết nối tế đàn mặt trăng? Năng lượng lưu động.
堆肥桶？制造肥料。	Thùng ủ phân? Chế tạo phân bón.
堆肥过湿，需调整。	Phân ủ quá ướt, cần điều chỉnh.
堆肥过干，需加水。	Phân ủ quá khô, cần thêm nước.
堆肥状态良好。	Trạng thái phân ủ tốt.
堆肥桶烧毁。	Thùng ủ phân bị thiêu.
堆肥？可滋养土壤。	Phân ủ? Có thể bồi dưỡng đất.
土壤改良剂？促进生长。	Chất cải tạo đất? Thúc đẩy sinh trưởng.
改良剂效果减弱。	Hiệu quả chất cải tạo giảm yếu.
改良剂已变质。	Chất cải tạo đã biến chất.
发酵改良剂？效果更强。	Chất cải tạo lên men? Hiệu quả mạnh hơn.
浇水壶？灌溉用具。	Bình tưới nước? Dụng cụ tưới tiêu.
水壶已空，需加水。	Bình nước đã cạn, cần thêm nước.
高级浇水壶？效率更高。	Bình tưới nước cao cấp? Hiệu suất cao hơn.
壶中无水，无法使用。	Trong bình không có nước, không thể sử dụng.
耕地机？农耕用具。	Máy cày? Dụng cụ nông canh.
便携耕地机？便于携带。	Máy cày di động? Tiện mang theo.
锄头？翻土工具。	Cái cuốc? Công cụ lật đất.
金锄？奢侈农具。	Cuốc vàng? Nông cụ xa xỉ.
营养护目帽？观察土壤之用。	Mũ kính dinh dưỡng? Dùng để quan sát đất.
植物登记帽？识别作物。	Mũ đăng ký thực vật? Nhận biết cây trồng.
农田杂物？需要清理。	Tạp vật nông điền? Cần dọn dẹp.
火荨麻？小心灼伤。	Tầm ma lửa? Cẩn thận bỏng.
勿忘我花？观赏植物。	Hoa forget-me-not? Thực vật quan thưởng.
甜茶？解渴饮品。	Trà ngọt? Đồ uống giải khát.
犁地草？田间杂草。	Cỏ cày? Cỏ dại trên đồng.
草膏？疗伤药物。	Cao cỏ? Thuốc trị thương.
常春藤？攀附植物。	Cây thường xuân? Thực vật leo.
藤蔓陷阱？小心缠绕。	Bẫy dây leo? Cẩn thận bị cuốn.
农产品秤？称量作物之用。	Cân nông sản? Dùng để cân cây trồng.
重{weight}斤，收获第{day}天。	Nặng {weight} cân, thu hoạch ngày thứ {day}.
重{weight}斤，收获第{day}天，长得不小。	Nặng {weight} cân, thu hoạch ngày thứ {day}, lớn không nhỏ.
重量过轻，价值不大。	Trọng lượng quá nhẹ, giá trị không lớn.
秤台起火，速速扑灭。	Bàn cân bốc lửa, mau mau dập tắt.
秤台烧毁，无法使用。	Bàn cân bị thiêu, không thể sử dụng.
巨型胡萝卜？长得异常。	Cà rốt khổng lồ? Lớn dị thường.
巨型玉米？个头惊人。	Bắp ngô khổng lồ? Kích thước kinh người.
巨型南瓜？可作容器。	Bí ngô khổng lồ? Có thể làm vật đựng.
巨型茄子？紫色品种。	Cà tím khổng lồ? Giống màu tím.
巨型榴莲？气味浓烈。	Sầu riêng khổng lồ? Mùi nồng nặc.
巨型石榴？籽粒饱满。	Lựu khổng lồ? Hạt căng đầy.
巨型火龙果？外形奇特。	Thanh long khổng lồ? Ngoại hình kỳ lạ.
巨型西瓜？水分充足。	Dưa hấu khổng lồ? Nước đủ đầy.
巨型番茄？红色饱满。	Cà chua khổng lồ? Đỏ căng đầy.
巨型土豆？淀粉丰富。	Khoai tây khổng lồ? Tinh bột phong phú.
巨型芦笋？清脆可口。	Măng tây khổng lồ? Giòn ngon.
巨型洋葱？辛辣刺眼。	Hành tây khổng lồ? Cay nồng cay mắt.
巨型大蒜？驱虫效果好。	Tỏi khổng lồ? Hiệu quả đuổi trùng tốt.
巨型辣椒？辣度更强。	Ớt khổng lồ? Độ cay mạnh hơn.
腐烂巨型蔬菜？已无价值。	Rau khổng lồ thối rữa? Đã không còn giá trị.
普通作物。	Cây trồng thông thường.
种子刚播下。	Hạt giống vừa gieo xuống.
作物生长中。	Cây trồng đang sinh trưởng.
作物已成熟。	Cây trồng đã chín.
作物已腐烂。	Cây trồng đã thối rữa.
长出巨型作物。	Mọc ra cây trồng khổng lồ.
巨型作物腐烂。	Cây trồng khổng lồ thối rữa.
杂草丛生。	Cỏ dại mọc um tùm.
作物起火。	Cây trồng bốc lửa.
果蝇？扰人清静。	Ruồi trái cây? Quấy rối yên tĩnh.
果蝇王？体型较大。	Vua ruồi trái cây? Thân hình tương đối lớn.
友善果蝇？有助于作物。	Ruồi trái cây thân thiện? Có ích cho cây trồng.
果蝇果实？可吸引果蝇。	Quả ruồi trái cây? Có thể thu hút ruồi trái cây.
种子袋？便于储存种子。	Túi hạt giống? Tiện lưu trữ hạt giống.
乌鸦主持人？节庆司仪。	MC quạ? Nghi lễ lễ hội.
小乌鸦？节庆助手。	Quạ nhỏ? Trợ lý lễ hội.
游戏代币？参与活动之用。	Token trò chơi? Dùng để tham gia hoạt động.
奖票？兑换奖品。	Vé thưởng? Đổi phần thưởng.
一叠奖票。	Một xấp vé thưởng.
大量奖票。	Số lượng lớn vé thưởng.
乌鸦巢穴？喂食游戏。	Tổ quạ? Trò chơi cho ăn.
喂食游戏？需准备食物。	Trò chơi cho ăn? Cần chuẩn bị thức ăn.
正在喂食乌鸦。	Đang cho quạ ăn.
喂食游戏套装？搭建用。	Bộ trò chơi cho ăn? Dùng để dựng.
幼虫？乌鸦食物。	Ấu trùng? Thức ăn của quạ.
记忆游戏套装？考验记性。	Bộ trò chơi ghi nhớ? Kiểm tra trí nhớ.
记忆游戏？需集中精神。	Trò chơi ghi nhớ? Cần tập trung tinh thần.
正在记忆蛋的位置。	Đang ghi nhớ vị trí trứng.
蛋篮？游戏道具。	Giỏ trứng? Đạo cụ trò chơi.
是这个蛋篮吗？	Có phải giỏ trứng này không?
赶蛋游戏套装？控制蛋的移动。	Bộ trò chơi đuổi trứng? Kiểm soát di chuyển trứng.
赶蛋游戏？需敏捷身手。	Trò chơi đuổi trứng? Cần thân thủ lanh lẹ.
正在追赶逃跑的蛋。	Đang đuổi theo quả trứng đang chạy.
小乌鸦？需要引导。	Quạ nhỏ? Cần dẫn dắt.
射击游戏套装？练习瞄准。	Bộ trò chơi bắn súng? Luyện tập nhắm mục tiêu.
试炼箭阵？待我破之。	Trận tên thử luyện? Để ta phá.
看我一箭破虚妄！	Xem ta một mũi tên phá ảo vọng!
试炼靶心...	Tâm bia thử luyện...
此靶暗合九宫方位。	Bia này ngầm hợp cửu cung phương vị.
机关枢纽...	Trung khu cơ quan...
阵眼显形，破！	Trận nhãn hiện hình, phá!
轮盘机缘阵...	Trận cơ duyên luân bàn...
机缘轮盘？测我气运。	Luân bàn cơ duyên? Đo khí vận của ta.
轮转生死，窥探天机！	Luân chuyển sinh tử, nhòm ngó thiên cơ!
落子问心局..	Cục hỏi tâm đặt quân..
问心棋局？考验道心。	Cờ hỏi tâm? Kiểm nghiệm đạo tâm.
落子无悔，道心坚定！	Đặt quân không hối, đạo tâm kiên định!
机缘兑换阵...	Trận đổi chác cơ duyên...
功德兑换？以物易物。	Đổi công đức? Vật đổi vật.
礼炮法器...	Pháp khí lễ pháo...
庆典礼炮？可发祥瑞。	Lễ pháo kỷ niệm? Có thể phát tường vân.
法器充能中...	Pháp khí đang nạp năng lượng...
仙缘法坛基座...	Đế tòa pháp đàn tiên duyên...
法坛初成，灵气稀薄。	Pháp đàn mới thành, linh khí thưa thớt.
法坛升级，灵气渐浓。	Pháp đàn nâng cấp, linh khí dần nồng.
法坛圆满，可聚天地元气！	Pháp đàn viên mãn, có thể tụ thiên địa nguyên khí!
灵卵流转阵基...	Trận cơ lưu chuyển linh noãn...
灵卵周天运转，暗合阴阳之道。	Linh noãn chu thiên vận chuyển, ngầm hợp âm dương chi đạo.
幻梦琉璃灯构件...	Cấu kiện đèn lưu ly huyễn mộng...
此灯汲取梦境之力，化作流光溢彩。	Ngọn đèn này hút sức mạnh cõi mộng, hóa thành lưu quang ắp đầy sắc màu.
芥子乾坤树苗...	Cây con giới tử càn khôn...
一叶一世界，此树内蕴乾坤。	Một lá một thế giới, cây này bên trong hàm chứa càn khôn.
流光摄魂幡材料...	Vật liệu phướn thu hồn lưu quang...
此幡可摄天地精光，化为己用。	Phướn này có thể thu thiên địa tinh quang, hóa thành dùng cho mình.
稀世灵偶，内蕴道韵！	Linh ngẫu hi thế, bên trong hàm chứa đạo vận!
上品灵偶，灵气充盈。	Linh ngẫu thượng phẩm, linh khí đầy ắp.
普通灵偶，聊胜于无。	Linh ngẫu thông thường, còn hơn không có gì.
青玉秘匣，或藏机缘。	Bí hộp ngọc thanh, hoặc ẩn cơ duyên.
金阙宝匣，必非凡品。	Bảo hộp kim khuyết, tất không phải phàm phẩm.
赤炎灵珠，内蕴真火。	Linh châu xích diễm, bên trong hàm chứa chân hỏa.
灵鸦食饵，可诱仙禽。	Mồi ăn linh nha, có thể dụ tiên cầm.
玉粟灵汤，饮之清心。	Linh thang ngọc túc, uống vào thanh tâm.
霓虹羽衣，光华流转。	Vũ y cầu vồng, quang hoa lưu chuyển.
青冥斗篷，隐迹藏形。	Đấu bồng thanh minh, ẩn tích tàng hình.
流云披肩，轻若无物。	Khăn choàng lưu vân, nhẹ như không có gì.
天工织机，巧夺天工。	Khung dệt thiên công, tài khéo vượt thiên công.
织天机散件，待我组装。	Bộ phận rời khung dệt thiên cơ, chờ ta lắp ráp.
论道法坛，群贤毕至。	Pháp đàn luận đạo, anh tài tề tựu.
灵兽演武场，可展神通。	Võ trường linh thú, có thể trình thần thông.
法坛基座，需精心搭建。	Đế tòa pháp đàn, cần cẩn thận dựng xây.
演武阵基，当稳固根基。	Trận cơ diễn võ, cần ổn cố căn cơ.
幽冥战甲残图，可炼阴兵。	Tàn đồ chiến giáp u minh, có thể luyện âm binh.
天宫仙铠碎片，华美非常。	Mảnh tiên khải thiên cung, hoa mỹ phi thường.
喜庆祥瑞图样，寓意吉祥。	Mẫu tường vân hỷ khánh, mang ý nghĩa cát tường.
战偶傀儡，杀气不足。	Quái lỗi chiến ngẫu, sát khí không đủ.
战意傀儡，尚缺灵性。	Quái lỗi chiến ý, vẫn thiếu linh tính.
布偶傀儡，难成大器。	Quái lỗi bố ngẫu, khó thành đại khí.
布偶之形，徒具其表。	Hình thức bố ngẫu, chỉ có bề ngoài.
喜庆傀儡，华而不实。	Quái lỗi hỷ khánh, hoa mà không thực.
庆典傀儡，热闹有余。	Quái lỗi kỷ niệm, ồn ào có thừa.
草木傀儡，生机微弱。	Quái lỗi thảo mộc, sinh cơ vi nhược.
自然傀儡，灵气尚可。	Quái lỗi tự nhiên, linh khí tạm được.
铁甲傀儡，机关之术。	Quái lỗi thiết giáp, thuật cơ quan.
机关傀儡，不知裁判如何评判。	Quái lỗi cơ quan, không biết trọng tài đánh giá thế nào.
寒冰傀儡，寒气逼人。	Quái lỗi hàn băng, hàn khí bức người.
冰系傀儡，寒意凛然。	Quái lỗi băng hệ, hàn ý lẫm nhiên.
正装傀儡，拘泥形式。	Quái lỗi trang phục chính, câu nệ hình thức.
礼仪傀儡，过于刻板。	Quái lỗi lễ nghi, quá cứng nhắc.
西洋傀儡，异域风情。	Quái lỗi tây dương, phong tình ngoại quốc.
异域傀儡，风格独特。	Quái lỗi ngoại quốc, phong cách độc đáo.
野兽傀儡，野性未驯。	Quái lỗi dã thú, dã tính chưa thuần.
凶兽傀儡，气势尚可。	Quái lỗi hung thú, khí thế tạm được.
战甲图谱，杀气凛然。	Đồ phổ chiến giáp, sát khí lẫm nhiên.
布偶图谱，过于柔弱。	Đồ phổ bố ngẫu, quá mềm yếu.
庆典图谱，华美有余。	Đồ phổ kỷ niệm, hoa mỹ có thừa.
机关图谱，巧夺天工。	Đồ phổ cơ quan, tài khéo vượt thiên công.
自然图谱，生机盎然。	Đồ phổ tự nhiên, sinh cơ tràn đầy.
正装图谱，拘谨刻板。	Đồ phổ trang phục chính, cẩn thận cứng nhắc.
西洋图谱，异域风情。	Đồ phổ tây dương, phong tình ngoại quốc.
寒冰图谱，冷冽逼人。	Đồ phổ hàn băng, lạnh lẽo bức người.
凶兽图谱，野性难驯。	Đồ phổ hung thú, dã tính khó thuần.
御兽铃，可通灵兽心意。	Linh ngự thú, có thể thông tâm ý linh thú.
浣猫巢穴，妖气弥漫。	Sào huyệt gấu trúc Mỹ, yêu khí lan tràn.
巢穴焚毁，妖物四散。	Sào huyệt bị thiêu, yêu vật tứ tán.
小妖躲藏，待我寻之。	Tiểu yêu ẩn nấp, chờ ta tìm kiếm.
时限将至，速速现身。	Thời hạn sắp đến, mau mau hiện thân.
浣猫巢穴构件，需精心搭建。	Cấu kiện sào huyệt gấu trúc Mỹ, cần cẩn thận dựng xây.
虎纹灵猫，颇具灵性。	Linh miêu hổ vằn, có khá nhiều linh tính.
灵猫离去，独自寻宝。	Linh miêu rời đi, một mình tìm kiếm bảo vật.
寻得宝物，功成身退。	Tìm được bảo vật, công thành thân thoái.
线索中断，前功尽弃。	Manh mối bị đứt, công trước uổng phí.
妖气临近，宝物不远。	Yêu khí đang đến gần, bảo vật không xa.
灵猫引路，随之前行。	Linh miêu dẫn đường, theo đó tiến lên.
此猫有主，不为我用。	Con mèo này có chủ, không phục vụ ta.
四下无宝，空手而归。	Xung quanh không có bảo vật, trắng tay trở về.
距离过远，难以企及。	Khoảng cách quá xa, khó mà đạt được.
浣猫祭坛，供奉何物？	Tế đàn gấu trúc Mỹ, thờ phụng vật gì?
需奉上祭品，方显诚意。	Cần dâng tế phẩm, mới thể hiện thành ý.
祭坛焚毁，灵气尽失。	Tế đàn bị thiêu, linh khí tận mất.
林间灵猫，身手敏捷。	Linh miêu trong rừng, thân thủ lanh lẹ.
草原灵猫，目光锐利。	Linh miêu thảo nguyên, mắt sắc bén.
沼泽灵猫，善于隐匿。	Linh miêu đầm lầy, giỏi ẩn nấp.
落叶灵猫，与环境相融。	Linh miêu lá rụng, hòa vào môi trường.
草野灵猫，行动迅捷。	Linh miêu đồng cỏ, hành động nhanh nhẹn.
岩石灵猫，攀爬高手。	Linh miêu đá, cao thủ leo trèo.
沙漠灵猫，耐旱耐热。	Linh miêu sa mạc, chịu hạn chịu nóng.
月华灵猫，灵气充盈。	Linh miêu nguyệt hoa, linh khí đầy ắp.
赛会灵猫，机灵可爱。	Linh miêu hội đua, thông minh đáng yêu.
星陨石妖，也敢挡我去路！	Yêu thiên thạch sao, cũng dám chặn đường ta!
星核破碎，灵气四散。	Hạch tâm sao vỡ vụn, linh khí tứ tán.
妖物化形，气势更盛。	Yêu vật hóa hình, khí thế mạnh hơn.
不过尔尔。	Chẳng qua vậy thôi.
月华尖刺，暗藏杀机。	Gai nhọn nguyệt hoa, ẩn sát cơ.
星妖狂怒，正合我意。	Yêu sao cuồng nộ, đúng ý ta.
迷魂阵法，扰人心神。	Pháp trận mê hồn, quấy rối tâm thần.
星核残骸，尚存余温。	Tàn tích hạch tâm sao, vẫn còn dư ôn.
星妖伏诛，天地清明。	Yêu sao bị phục chú, thiên địa thanh minh.
星辉冠冕，可聚星辰之力。	Vương miện tinh huy, có thể tụ lực sao.
星冠碎片，光华流转。	Mảnh tinh quan, quang hoa lưu chuyển.
月华琉璃，非比寻常。	Lưu ly nguyệt hoa, phi thường.
星辰之力，充盈其中。	Lực sao, đầy ắp trong đó.
星辰雷煞，威力惊人。	Lôi sát tinh thần, uy lực kinh người.
禁锢雷煞，可为我用。	Giam cầm lôi sát, có thể dùng cho ta.
月魄流萤，灵气逼人。	Lưu huỳnh nguyệt phách, linh khí bức người.
月蚀乌鸦，形态诡异。	Quạ nguyệt thực, hình thái quái dị.
变异怪鸟，凶性毕露。	Dị điểu biến dị, hung tính bộc lộ hết.
老道修士，或可相助。	Tu sĩ lão đạo, hoặc có thể tương trợ.
我辈修士，何惧劳顿。	Tu sĩ chúng ta, sao lại sợ lao nhọc.
此人遁去，不知所踪。	Người này độn đi, không biết tung tích.
此器正在炼化星妖元神。	Dụng cụ này đang luyện hóa nguyên thần yêu sao.
正是所需法器。	Chính là pháp khí cần dùng.
天机玄妙，不可轻言。	Thiên cơ huyền diệu, không thể nói bừa.
趁手法宝，得心应手。	Pháp bảo đắc lực, thuận tay.
神物感应，必有大用。	Thần vật cảm ứng, tất có đại dụng.
法宝妙用，我已洞悉。	Diệu dụng pháp bảo, ta đã thấu suốt.
星象护目，可窥天机。	Kính hộ mục tinh tượng, có thể nhòm thiên cơ.
月华虹吸大阵，果然玄妙。	Đại trận hút nguyệt hoa, quả nhiên huyền diệu.
阵法初成，灵气渐聚。	Pháp trận mới thành, linh khí dần tụ.
阵基稳固，只待启动。	Trận cơ ổn cố, chỉ chờ khởi động.
返老还童钟，可逆转光阴。	Đồng hồ trả lại tuổi xuân, có thể đảo ngược thời gian.
灵气未满，尚需温养。	Linh khí chưa đầy, vẫn cần ôn dưỡng.
续命时晷，可起死回生。	Nhật quỹ tục mệnh, có thể hồi sinh kẻ chết.
阴阳未调，生机未复。	Âm dương chưa điều hòa, sinh cơ chưa phục.
时空倒流仪，玄奥非常。	Thiết bị thời không đảo lưu, huyền áo phi thường.
逆转乾坤，需蓄力良久。	Đảo ngược càn khôn, cần tích lực lâu dài.
溯源表，可追本溯源。	Biểu truy nguyên, có thể truy gốc tìm nguồn.
贯通古今，耗费心神。	Thông suốt xưa nay, hao phí tâm thần.
时空裂隙仪，可穿梭位面。	Thiết bị liệt khích thời không, có thể xuyên thoi vị diện.
