path	original	line	comment
DESCRIBE.PORTABLESPICER_ITEM.DONE	应该能让饭菜更可口。	3570	物品名:"便携香料站"->完成了 制造描述:"调味让饭菜更可口。"
DESCRIBE.SPICEPACK	一个小小的法术。	3572	物品名:"厨师袋" 制造描述:"使你的食物保持新鲜。"
DESCRIBE.SPICE_GARLIC	一种香辛。	3573	物品名:"蒜粉" 制造描述:"用口臭防守是最好的进攻。"
DESCRIBE.SPICE_SUGAR	甜。	3574	物品名:"蜂蜜水晶" 制造描述:"令人心平气和的甜美。"
DESCRIBE.SPICE_CHILI	一壶火焰。	3575	物品名:"辣椒面" 制造描述:"刺激十足的粉末。"
DESCRIBE.SPICE_SALT	用处挺大。	3576	物品名:"调味盐" 制造描述:"为你的饭菜加点咸味。"
DESCRIBE.MONSTERTARTARE	这儿一定还有别的什么能吃的。	3577	物品名:"怪物鞑靼"
DESCRIBE.FRESHFRUITCREPES	甜水果。	3578	物品名:"鲜果可丽饼"
DESCRIBE.FROGFISHBOWL	这是鱼里面味道有些奇怪？	3579	物品名:"蓝带鱼排"
DESCRIBE.POTATOTORNADO	这是土豆做的吗。	3580	物品名:"花式回旋块茎"
DESCRIBE.DRAGONCHILISALAD	希望能承受住辛辣的程度。	3581	物品名:"辣龙椒沙拉"
DESCRIBE.GLOWBERRYMOUSSE	烧的一手好菜。	3582	物品名:"发光浆果慕斯"
DESCRIBE.VOLTGOATJELLY	惊人的味道。	3583	物品名科学:"伏特羊肉冻"
DESCRIBE.NIGHTMAREPIE	有点吓人。	3584	物品名:"恐怖国王饼"
DESCRIBE.BONESOUP	是名好厨师。	3585	物品名:"骨头汤"
DESCRIBE.MASHEDPOTATOES	妾身应该试试。	3586	物品名:"奶油土豆泥"
DESCRIBE.POTATOSOUFFLE	妾身都忘记了可口的饭菜是什么味道。	3587	物品名:"蓬松土豆蛋奶酥"
DESCRIBE.MOQUECA	他把横溢的才华用在了烹饪。	3588	物品名:"海鲜杂烩"
DESCRIBE.GAZPACHO	，怎么这么好吃？	3589	物品名:"芦笋冷汤"
DESCRIBE.ASPARAGUSSOUP	闻起来很好吃。	3590	物品名:"芦笋汤"
DESCRIBE.VEGSTINGER	味道不错。	3591	物品名:"蔬菜鸡尾酒"
DESCRIBE.BANANAPOP	妾身也挺喜欢吃冰冰凉凉的东西。	3592	物品名:"香蕉冻"
DESCRIBE.CEVICHE	不太喜欢这个。	3593	物品名:"酸橘汁腌鱼"
DESCRIBE.SALSA	真辣。	3594	物品名:"生鲜萨尔萨酱"
DESCRIBE.PEPPERPOPPER	这么一大口。	3595	物品名:"爆炒填馅辣椒"
DESCRIBE.TURNIP	是个生萝卜。	3596	物品名:"大萝卜"
DESCRIBE.TURNIP_COOKED	什么东西都可以烤一下。	3597	物品名:"烤大萝卜"
DESCRIBE.TURNIP_SEEDS	一把古怪的种子。	3598	物品名:"圆形种子"
DESCRIBE.GARLIC	不太喜欢这个。	3599	物品名:"大蒜"
DESCRIBE.GARLIC_COOKED	味道有些古怪。	3600	物品名:"烤大蒜"
DESCRIBE.GARLIC_SEEDS	一把古怪的种子。	3601	物品名:"种子荚"
DESCRIBE.ONION	看起来很脆。	3602	物品名:"洋葱"
DESCRIBE.ONION_COOKED	什么东西都可以烤一下。	3603	物品名:"烤洋葱"
DESCRIBE.ONION_SEEDS	一把古怪的种子。	3604	物品名:"尖形种子"
DESCRIBE.POTATO	埋在地下的苹果。	3605	物品名:"土豆"
DESCRIBE.POTATO_COOKED	什么东西都可以烤一下。	3606	物品名:"烤土豆"
DESCRIBE.POTATO_SEEDS	一把古怪的种子。	3607	物品名:"毛茸茸的种子"
DESCRIBE.TOMATO	红色的，像血一样。	3608	物品名:"番茄"
DESCRIBE.TOMATO_COOKED	什么东西都可以烤一下。	3609	物品名:"烤番茄"
DESCRIBE.TOMATO_SEEDS	一把古怪的种子。	3610	物品名:"带刺的种子"
DESCRIBE.ASPARAGUS	一种蔬菜。	3611	物品名:"芦笋"
DESCRIBE.ASPARAGUS_COOKED	妾身觉得还不赖。	3612	物品名:"烤芦笋"
DESCRIBE.ASPARAGUS_SEEDS	就是些种子。	3613	物品名:"筒状种子"
DESCRIBE.PEPPER	好一个辣椒。	3614	物品名:"辣椒"
DESCRIBE.PEPPER_COOKED	本来就是辣的。	3615	物品名:"烤辣椒"
DESCRIBE.PEPPER_SEEDS	一把种子。	3616	物品名:"块状种子"
DESCRIBE.WEREITEM_BEAVER	一个小法术。	3617	物品名:"俗气海狸像" 制造描述:"唤醒海狸人的诅咒"
DESCRIBE.WEREITEM_GOOSE	它让妾身浑身起鸡皮疙瘩。	3618	物品名:"俗气鹅像" 制造描述:"唤醒鹅人的诅咒"
DESCRIBE.WEREITEM_MOOSE	一头受诅咒的鹿。	3619	物品名:"俗气鹿像" 制造描述:"唤醒鹿人的诅咒"
DESCRIBE.MERMHAT	妾身终于能在公开场合以真面目示人了。	3620	物品名:"聪明的伪装" 制造描述:"鱼人化你的朋友。"
DESCRIBE.MERMTHRONE.GENERIC	配得上沼泽之王的地位。	3623	物品名:"皇家地毯"->默认
DESCRIBE.MERMTHRONE.BURNT	本来那王座就一股鱼腥味。	3624	物品名:"皇家地毯"->烧焦的
DESCRIBE.MOSQUITOMUSK	那些吸血鬼休想碰妾身。	3626	物品名:"小痒痒" 制造描述:"带上你的小伙伴，混入吸血虫群中。"
DESCRIBE.MOSQUITOBOMB	妾身想把它扔出去。	3627	物品名:"蚊子炸弹" 制造描述:"让每个人都知道“嗡嗡”代表着什么。"
DESCRIBE.MOSQUITOFERTILIZER	植物居然喜欢它。	3628	物品名:"嗡嗡肥料" 制造描述:"采用全天然配方。"
DESCRIBE.MOSQUITOMERMSALVE	这是鱼人之间的古怪东西。	3629	物品名:"蚊血注射液" 制造描述:"为缺铁的鱼人补血，让他们重获新生。"
DESCRIBE.MERMTHRONE_CONSTRUCTION.GENERIC	她究竟在盘算什么？	3632	物品名:"皇家手工套装"->默认 制造描述:"建立一个新的鱼人王朝。"
DESCRIBE.MERMTHRONE_CONSTRUCTION.BURNT	永远都不会这道它原来是什么了。	3633	物品名:"皇家手工套装"->烧焦的 制造描述:"建立一个新的鱼人王朝。"
DESCRIBE.MERMHOUSE_CRAFTED.GENERIC	样子还挺可爱的。	3637	物品名:"鱼人工艺屋"->默认 制造描述:"适合鱼人的家。"
DESCRIBE.MERMHOUSE_CRAFTED.BURNT	刺鼻的味道。	3638	物品名:"鱼人工艺屋"->烧焦的 制造描述:"适合鱼人的家。"
DESCRIBE.MERMWATCHTOWER_REGULAR	他们找到了国王后高兴了起来。	3640	物品名:"鱼人工艺屋" 制造描述:"适合鱼人的家。"
DESCRIBE.MERMWATCHTOWER_NOKING	守卫没有皇帝可以守卫。	3641	物品名:"鱼人工艺屋" 制造描述:"适合鱼人的家。"
DESCRIBE.MERMKING	另一个皇朝的王。	3642	物品名:"鱼人之王"
DESCRIBE.MERMGUARD	在他们周围感觉受到了护卫……	3643	物品名:"忠诚鱼人守卫"
DESCRIBE.MERM_PRINCE	他们遵循先到先得的规矩。	3644	物品名:"过程中的皇室"
DESCRIBE.SQUID	妾身有预感会派上用场。	3645	物品名:"鱿鱼"
DESCRIBE.GHOSTFLOWER	看起来像是死人的东西。	3646	物品名:"哀悼荣耀"
DESCRIBE.SMALLGHOST	奇怪的魂魄。	3647	物品名:"小惊吓"
DESCRIBE.CRABKING.GENERIC	庞大的妖物。	3650	物品名:"帝王蟹"->默认
DESCRIBE.CRABKING.INERT	需要修缮一下。	3651	物品名:"帝王蟹"
DESCRIBE.CRABKING_CLAW	警惕。	3653	物品名:"巨钳"
DESCRIBE.MESSAGEBOTTLE	不知道是不是送给妾身的。	3654	物品名:"瓶中信"
DESCRIBE.MESSAGEBOTTLEEMPTY	空无一物。	3655	物品名:"空瓶子"
DESCRIBE.MEATRACK_HERMIT.DONE	肉干可以吃了。	3658	物品名:"晾肉架"->完成了
DESCRIBE.MEATRACK_HERMIT.DRYING	肉风干需要一些时间。	3659	物品名:"晾肉架"->正在风干
DESCRIBE.MEATRACK_HERMIT.DRYINGINRAIN	雨天晾干肉需要更长时间。	3660	物品名:"晾肉架"->雨天风干
DESCRIBE.MEATRACK_HERMIT.GENERIC	肉晾在这里应该错不了。	3661	物品名:"晾肉架"->默认
DESCRIBE.MEATRACK_HERMIT.BURNT	晾肉架烧掉了。	3662	物品名:"晾肉架"->烧焦的
DESCRIBE.MEATRACK_HERMIT.DONE_NOTMEAT	干燥。	3663	物品名:"晾肉架"
DESCRIBE.MEATRACK_HERMIT.DRYING_NOTMEAT	存放更久。	3664	物品名:"晾肉架"
DESCRIBE.MEATRACK_HERMIT.DRYINGINRAIN_NOTMEAT	雨快停吧。	3665	物品名:"晾肉架"
DESCRIBE.BEEBOX_HERMIT.READY	它里面装满了蜂蜜。	3669	物品名:"蜂箱"->准备好的 满的
DESCRIBE.BEEBOX_HERMIT.FULLHONEY	它里面装满了蜂蜜。	3670	物品名:"蜂箱"->蜂蜜满了
DESCRIBE.BEEBOX_HERMIT.GENERIC	不知道里面有没有些许甜蜜。	3671	物品名:"蜂箱"->默认
DESCRIBE.BEEBOX_HERMIT.NOHONEY	它是空的。	3672	物品名:"蜂箱"->没有蜂蜜
DESCRIBE.BEEBOX_HERMIT.SOMEHONEY	需要等一会。	3673	物品名:"蜂箱"->有一些蜂蜜
DESCRIBE.BEEBOX_HERMIT.BURNT	怎么被烧掉的？。。	3674	物品名:"蜂箱"->烧焦的
DESCRIBE.HERMITCRAB	一个人住多少会寂寞吧。	3676	物品名:"寄居蟹隐士"
DESCRIBE.HERMIT_PEARL	妾身会照顾好它。	3677	物品名:"珍珠的珍珠"
DESCRIBE.HERMIT_CRACKED_PEARL	妾身……没有照顾好它。	3678	物品名:"开裂珍珠"
DESCRIBE.WATERPLANT	只要妾身不拿它们的藤壶。	3679	物品名:"海草"
DESCRIBE.WATERPLANT_BOMB	是种子啊。	3680	物品名:"种壳"
DESCRIBE.WATERPLANT_BABY	还在萌芽阶段。	3681	物品名:"海芽"
DESCRIBE.WATERPLANT_PLANTER	它们在大海中的岩石上长的最好。	3682	物品名:"海芽插穗"
DESCRIBE.SHARK	妾身可能需要一艘更大的船……	3683	物品名:"岩石大白鲨"
DESCRIBE.MASTUPGRADE_LAMP_ITEM	妾身有的是好主意。	3684	物品名:"甲板照明灯" 制造描述:"桅杆照明附件。"
DESCRIBE.MASTUPGRADE_LIGHTNINGROD_ITEM	妾身已经驾驭了陆上和海上的雷电。	3685	物品名:"避雷导线" 制造描述:"为你的桅杆带来过电般的刺激。"
DESCRIBE.WATERPUMP	可以灭火。	3686	物品名:"消防泵" 制造描述:"水水水，到处都是水。"
DESCRIBE.BARNACLE	看着不像是什么关节。	3687	物品名:"藤壶"
DESCRIBE.BARNACLE_COOKED	妾身听说这是一道珍馐美味。	3688	物品名:"熟藤壶"
DESCRIBE.BARNACLEPITA	你看不见它们是藤壶的时候，它们的味道会更好。	3689	物品名:"藤壶皮塔饼"
DESCRIBE.BARNACLESUSHI	妾身的筷子好像还是放错了地方。	3690	物品名:"藤壶握寿司"
DESCRIBE.BARNACLINGUINE	把面递过来。	3691	物品名:"藤壶中细面"
DESCRIBE.BARNACLESTUFFEDFISHHEAD	妾身可不想吃这个。	3692	物品名:"酿鱼头"
DESCRIBE.LEAFLOAF	神秘叶肉。	3693	物品名:"叶肉糕"
DESCRIBE.LEAFYMEATBURGER	虽然是素食，但可以尝试。	3694	物品名:"素食堡"
DESCRIBE.LEAFYMEATSOUFFLE	有些奇怪。	3695	物品名:"果冻沙拉"
DESCRIBE.MEATYSALAD	参杂了荤食的料理。	3696	物品名:"牛肉绿叶菜"
DESCRIBE.MOLEBAT	一只的吸血妖物。	3697	物品名:"裸鼹蝠"
DESCRIBE.MOLEBATHILL	不知道那个老鼠窝里藏了什么。	3698	物品名:"裸鼹蝠丘"
DESCRIBE.BATNOSE	这是谁的鼻子？	3699	物品名:"裸露鼻孔"
DESCRIBE.BATNOSE_COOKED	出来的时候，闻到的是鼻子的味道。	3700	物品名:"炭烤鼻孔"
DESCRIBE.BATNOSEHAT	方便些了。	3701	物品名:"牛奶帽"
DESCRIBE.MUSHGNOME	它会发起攻击。	3702	物品名:"蘑菇地精"
DESCRIBE.SPORE_MOON	妾身要尽量离这些孢子远一点。	3703	物品名:"月亮孢子"
DESCRIBE.MOON_CAP	看起来不怎么好吃。	3704	物品名:"月亮蘑菇"
DESCRIBE.MOON_CAP_COOKED	什么东西都可以烤一下……	3705	物品名:"熟月亮蘑菇"
DESCRIBE.MUSHTREE_MOON	这颗蘑菇树明显跟其他的有异。	3706	物品名:"月亮蘑菇树"
DESCRIBE.LIGHTFLIER	真是奇怪，装在妾身的身上里居然还能发光。	3707	物品名:"球状光虫"
DESCRIBE.GROTTO_POOL_BIG	来自月亮的水让玻璃增长了。	3708	物品名:"玻璃绿洲"
DESCRIBE.GROTTO_POOL_SMALL	来自月亮的水让玻璃增长了。	3709	物品名:"小玻璃绿洲"
DESCRIBE.DUSTMOTH	真是些整齐的小家伙。	3710	物品名:"尘蛾"
DESCRIBE.DUSTMOTHDEN	它们在里面过得很舒服。	3711	物品名:"整洁洞穴"
DESCRIBE.ARCHIVE_LOCKBOX	妾身怎么把这些取出来呢？	3712	物品名:"蒸馏的知识"
DESCRIBE.ARCHIVE_CENTIPEDE	你无法阻止妾身。	3713	物品名:"远古哨兵蜈蚣"
DESCRIBE.ARCHIVE_CENTIPEDE_HUSK	一堆旧零件。	3714	物品名:"哨兵蜈蚣壳"
DESCRIBE.ARCHIVE_COOKPOT.COOKING_LONG	这还需要一点时间。	3717	物品名:"远古窑"->饭还需要很久
DESCRIBE.ARCHIVE_COOKPOT.COOKING_SHORT	就快好了。	3718	物品名:"远古窑"->饭快做好了
DESCRIBE.ARCHIVE_COOKPOT.DONE	可以了。	3719	物品名:"远古窑"->完成了
DESCRIBE.ARCHIVE_COOKPOT.EMPTY	把上面的灰尘先抖干净，怎么样？	3720	物品名:"远古窑"
DESCRIBE.ARCHIVE_COOKPOT.BURNT	锅烧没了。	3721	物品名:"远古窑"->烧焦的
DESCRIBE.ARCHIVE_MOON_STATUE	这些雕塑让妾身有些不喜欢。	3723	物品名:"远古月亮雕像"
DESCRIBE.ARCHIVE_RUNE_STATUE.LINE_1	妾身不太能看懂这些。	3726	物品名:"远古月亮符文石"->第一行
DESCRIBE.ARCHIVE_RUNE_STATUE.LINE_2	这些标记有些奇怪。	3727	物品名:"远古月亮符文石"->第二行
DESCRIBE.ARCHIVE_RUNE_STATUE.LINE_3	妾身不太能看懂这些。	3728	物品名:"远古月亮符文石"->第三行
DESCRIBE.ARCHIVE_RUNE_STATUE.LINE_4	这些标记有些奇怪。	3729	物品名:"远古月亮符文石"->第四行
DESCRIBE.ARCHIVE_RUNE_STATUE.LINE_5	妾身不太能看懂这些。	3730	物品名:"远古月亮符文石"->第五行
DESCRIBE.ARCHIVE_RESONATOR.GENERIC	这个东西能追踪什么？	3734	物品名:"星象探测仪"->默认
DESCRIBE.ARCHIVE_RESONATOR.IDLE	它似乎找到了值得被找到的东西。	3735	物品名:"星象探测仪"
DESCRIBE.ARCHIVE_RESONATOR_ITEM	似曾相识呢……	3737	物品名:"星象探测仪" 制造描述:"它会出土什么秘密呢？"
DESCRIBE.ARCHIVE_LOCKBOX_DISPENCER.POWEROFF	要是有办法让它重新运作就好了……	3740	物品名:"知识饮水机"
DESCRIBE.ARCHIVE_LOCKBOX_DISPENCER.GENERIC	妾身感觉有些奇怪。	3741	物品名:"知识饮水机"->默认
DESCRIBE.ARCHIVE_SECURITY_DESK.POWEROFF	它已经失去了从前的作用。	3745	物品名:"远古哨所"
DESCRIBE.ARCHIVE_SECURITY_DESK.GENERIC	它想亲近妾身。	3746	物品名:"远古哨所"->默认
DESCRIBE.ARCHIVE_SECURITY_PULSE	你这是要上哪去？ 	3748	物品名:"远古哨所"
DESCRIBE.ARCHIVE_SWITCH.VALID	看起来十分的奇怪。	3751	物品名:"华丽基座"->有效
DESCRIBE.ARCHIVE_SWITCH.GEMS	这里是空的。	3752	物品名:"华丽基座"->需要宝石
DESCRIBE.ARCHIVE_PORTAL.POWEROFF	一点反应都没。	3756	物品名:"封印的传送门"
DESCRIBE.ARCHIVE_PORTAL.GENERIC	奇怪，没有反应。	3757	物品名:"封印的传送门"->默认
DESCRIBE.WALL_STONE_2	不错的墙。	3759	物品名:"档案馆石墙"
DESCRIBE.WALL_RUINS_2	一段古老的墙。	3760	物品名:"档案馆铥墙"
DESCRIBE.REFINED_DUST	尘土的感觉。	3761	物品名:"尘土块" 制造描述:"远古甜品的关键原料。"
DESCRIBE.DUSTMERINGUE	看起来可不好吃。	3762	物品名:"琥珀美食"
DESCRIBE.SHROOMCAKE	果然名副其实。	3763	物品名:"蘑菇蛋糕"
DESCRIBE.SHROOMBAIT	如梦似幻的味道。	3764	物品名:"酿夜帽"
DESCRIBE.NIGHTMAREGROWTH	值得妾身警惕。	3765	物品名:"梦魇城墙"
DESCRIBE.TURFCRAFTINGSTATION	可以改变一些东西。	3766	物品名:"土地夯实器" 制造描述:"一点点的改变世界。"
DESCRIBE.MOON_ALTAR_LINK	似乎在酝酿什么。	3767	物品名:"神秘能量"
DESCRIBE.COMPOSTINGBIN.GENERIC	妾身真是有点受不了这个味道。	3770	物品名:"堆肥桶"->默认 制造描述:"能让土壤变得臭烘烘和肥沃。"
DESCRIBE.COMPOSTINGBIN.WET	这应该是下人做的事。	3771	物品名:"堆肥桶" 制造描述:"能让土壤变得臭烘烘和肥沃。"
DESCRIBE.COMPOSTINGBIN.DRY	太干了。	3772	物品名:"堆肥桶" 制造描述:"能让土壤变得臭烘烘和肥沃。"
DESCRIBE.COMPOSTINGBIN.BALANCED	恰到好处。	3773	物品名:"堆肥桶" 制造描述:"能让土壤变得臭烘烘和肥沃。"
DESCRIBE.COMPOSTINGBIN.BURNT	妾身真没想到它还能发出更糟糕的味道……	3774	物品名:"堆肥桶"->烧焦的 制造描述:"能让土壤变得臭烘烘和肥沃。"
DESCRIBE.COMPOST	派不上别的用场。	3776	物品名:"堆肥"
DESCRIBE.SOIL_AMENDER.GENERIC	能让植物长得更好。	3779	物品名:"催长剂起子"->默认 制造描述:"海里来的瓶装养分。"
DESCRIBE.SOIL_AMENDER.STALE	能让植物长得更好。	3780	物品名:"催长剂起子"->过期了 制造描述:"海里来的瓶装养分。"
DESCRIBE.SOIL_AMENDER.SPOILED	似乎作用了。	3781	物品名:"催长剂起子"->腐烂了 制造描述:"海里来的瓶装养分。"
DESCRIBE.SOIL_AMENDER_FERMENTED	它能让植物长得更好。	3783	物品名:"超级催长剂"
DESCRIBE.WATERINGCAN.GENERIC	妾身可以用这个给植物浇水。	3786	物品名:"空浇水壶"->默认 制造描述:"让植物保持快乐和水分。"
DESCRIBE.WATERINGCAN.EMPTY	也许这附近有个池塘...	3787	物品名:"空浇水壶" 制造描述:"让植物保持快乐和水分。"
DESCRIBE.PREMIUMWATERINGCAN.GENERIC	用鸟嘴壶来浇水。	3791	物品名:"空鸟嘴壶"->默认 制造描述:"灌溉方面的创新。"
DESCRIBE.PREMIUMWATERINGCAN.EMPTY	没有水就没用了。	3792	物品名:"空鸟嘴壶" 制造描述:"灌溉方面的创新。"
DESCRIBE.FARM_PLOW	方便的东西。	3794	物品名:"耕地机"
DESCRIBE.FARM_PLOW_ITEM	妾身得先找个好的种地的园子才能使用它。	3795	物品名:"耕地机" 制造描述:"为你的植物犁一块地。"
DESCRIBE.FARM_HOE	妾身居然也要做这件事。	3796	物品名:"园艺锄" 制造描述:"翻耕，为撒播农作物做准备。"
DESCRIBE.GOLDEN_FARM_HOE	这与妾身稍微搭了一些。	3797	物品名:"黄金园艺锄" 制造描述:"优雅地耕地。"
DESCRIBE.NUTRIENTSGOGGLESHAT	它将帮助妾身看到所有藏在泥土里的东西。	3798	物品名:"高级耕作先驱帽" 制造描述:"让你看到一个成功的花园。"
DESCRIBE.PLANTREGISTRYHAT	不是很好看的帽子。	3799	物品名:"耕作先驱帽" 制造描述:"让你的园艺专业知识得到增长。"
DESCRIBE.FARM_SOIL_DEBRIS	它把妾身的园子弄得一团糟。	3800	物品名:"农田杂物"
DESCRIBE.FIRENETTLES	不要在花园里呆着。	3801	物品名:"火荨麻叶"
DESCRIBE.FORGETMELOTS	这是什么杂草。	3802	物品名:"必忘妾身"
DESCRIBE.SWEETTEA	一杯让妾身忘记所有事情的茶。	3803	物品名:"舒缓茶"
DESCRIBE.TILLWEED	滚出妾身的园子。	3804	物品名:"犁地草"
DESCRIBE.TILLWEEDSALVE	妾身的抚慰。	3805	物品名:"犁地草膏" 制造描述:"慢慢去处病痛。"
DESCRIBE.WEED_IVY	不是蔬菜。	3806	物品名:"刺针旋花"
DESCRIBE.IVY_SNARE	真是没礼貌。	3807	物品名:"缠绕根须"
DESCRIBE.TROPHYSCALE_OVERSIZEDVEGGIES.GENERIC	看看妾身今天的收获如何。	3810	物品名:"农产品秤"->默认 制造描述:"称量你珍贵的水果和蔬菜。"
DESCRIBE.TROPHYSCALE_OVERSIZEDVEGGIES.HAS_ITEM	重量: {weight}\n收获日: {day}\n不赖。	3811	物品名:"农产品秤" 制造描述:"称量你珍贵的水果和蔬菜。"
DESCRIBE.TROPHYSCALE_OVERSIZEDVEGGIES.HAS_ITEM_HEAVY	重量: {weight}\n收获日: {day}\n谁能想到会长这么大？	3812	物品名:"农产品秤" 制造描述:"称量你珍贵的水果和蔬菜。"
DESCRIBE.TROPHYSCALE_OVERSIZEDVEGGIES.HAS_ITEM_LIGHT	它太一般了。	3813	物品名:"农产品秤" 制造描述:"称量你珍贵的水果和蔬菜。"
DESCRIBE.TROPHYSCALE_OVERSIZEDVEGGIES.BURNING	这是烧什么菜啊？	3814	物品名:"农产品秤"->正在燃烧 制造描述:"称量你珍贵的水果和蔬菜。"
DESCRIBE.TROPHYSCALE_OVERSIZEDVEGGIES.BURNT	妾身想这不是最好的烹饪方式。	3815	物品名:"农产品秤"->烧焦的 制造描述:"称量你珍贵的水果和蔬菜。"
DESCRIBE.CARROT_OVERSIZED	一大堆的胡萝卜。	3817	物品名:"巨型胡萝卜"
DESCRIBE.CORN_OVERSIZED	好大的玉米棒。	3818	物品名:"巨型玉米"
DESCRIBE.PUMPKIN_OVERSIZED	好膨胀的南瓜啊。	3819	物品名:"巨型南瓜"
DESCRIBE.EGGPLANT_OVERSIZED	真想不通它为什么叫茄子。	3820	物品名:"巨型茄子"
DESCRIBE.DURIAN_OVERSIZED	妾身很确定它味道很难闻。	3821	物品名:"巨型榴莲"
DESCRIBE.POMEGRANATE_OVERSIZED	这可能是妾身见过的最大的石榴。	3822	物品名:"巨型石榴"
DESCRIBE.DRAGONFRUIT_OVERSIZED	妾身还有点期待呢。	3823	物品名:"巨型火龙果"
DESCRIBE.WATERMELON_OVERSIZED	巨大的西瓜。	3824	物品名:"巨型西瓜"
DESCRIBE.TOMATO_OVERSIZED	一颗比例惊人的西红柿。	3825	物品名:"巨型番茄"
DESCRIBE.POTATO_OVERSIZED	这土豆真大。	3826	物品名:"巨型土豆"
DESCRIBE.ASPARAGUS_OVERSIZED	妾身其实不太吃素……	3827	物品名:"巨型芦笋"
DESCRIBE.ONION_OVERSIZED	它们这么快就长这么大了。	3828	物品名:"巨型洋葱"
DESCRIBE.GARLIC_OVERSIZED	巨大的大蒜。	3829	物品名:"巨型大蒜"
DESCRIBE.PEPPER_OVERSIZED	一种大小相当不寻常的辣椒。	3830	物品名:"巨型辣椒"
DESCRIBE.VEGGIE_OVERSIZED_ROTTEN	腐烂的霉运。	3831	物品名:"农产品秤" 制造描述:"称量你珍贵的水果和蔬菜。"
DESCRIBE.FARM_PLANT.GENERIC	那是一株植物。	3834	物品名:未找到
DESCRIBE.FARM_PLANT.SEED	现在等着就好了。	3835	物品名:未找到
DESCRIBE.FARM_PLANT.GROWING	生长吧。	3836	物品名:未找到
DESCRIBE.FARM_PLANT.FULL	是时候收获成果了。	3837	物品名:未找到
DESCRIBE.FARM_PLANT.ROTTEN	可惜啊。要是在成熟的时候收割就好了。	3838	物品名:未找到
DESCRIBE.FARM_PLANT.FULL_OVERSIZED	妾身生产出了巨型农作物。	3839	物品名:未找到
DESCRIBE.FARM_PLANT.ROTTEN_OVERSIZED	腐烂的霉运。	3840	物品名:未找到
DESCRIBE.FARM_PLANT.FULL_WEED	妾身早就想到了这天。	3841	物品名:未找到
DESCRIBE.FARM_PLANT.BURNING	这对植物来说不是好事……	3842	物品名:未找到
DESCRIBE.FRUITFLY	到别的地方嗡嗡去。	3844	物品名:"果蝇"
DESCRIBE.LORDFRUITFLY	别再打扰我的东西了。	3845	物品名:"果蝇王"
DESCRIBE.FRIENDLYFRUITFLY	有它在似乎我能轻松一些。	3846	物品名:"友好果蝇"
DESCRIBE.FRUITFLYFRUIT	现在得看妾身的脸色了。	3847	物品名:"友好果蝇果"
DESCRIBE.SEEDPOUCH	妾身早就不想把种子装在身上里了。	3848	物品名:"种子袋" 制造描述:"妥善保管好种子。"
DESCRIBE.CARNIVAL_HOST	是个奇怪的东西。	3849	物品名:"良羽鸦"
DESCRIBE.CARNIVAL_CROWKID	一只普通的乌鸦。	3850	物品名:"小乌鸦"
DESCRIBE.CARNIVAL_GAMETOKEN	一枚闪亮的代币。	3851	物品名:"鸦年华代币" 制造描述:"购买代币，玩游戏，赢取奖品。"
DESCRIBE.CARNIVAL_PRIZETICKET.GENERIC	就是那张奖票。	3854	物品名:"奖票"->默认
DESCRIBE.CARNIVAL_PRIZETICKET.GENERIC_SMALLSTACK	就是那些奖票。	3855	物品名:"奖票"
DESCRIBE.CARNIVAL_PRIZETICKET.GENERIC_LARGESTACK	好多的奖票啊。	3856	物品名:"奖票"
DESCRIBE.CARNIVALGAME_FEEDCHICKS_NEST	一只奇怪的乌鸦。	3858	物品名:"饥饿乌鸦"
DESCRIBE.CARNIVALGAME_FEEDCHICKS_STATION.GENERIC	它要妾身给它一些闪亮的东西才让妾身玩。	3861	物品名:"鸟鸟吃虫虫"->默认
DESCRIBE.CARNIVALGAME_FEEDCHICKS_STATION.PLAYING	这个看起来有趣喔。	3862	物品名:"鸟鸟吃虫虫"
DESCRIBE.CARNIVALGAME_FEEDCHICKS_KIT	这还真是个快闪嘉年华。	3864	物品名:"鸟鸟吃虫虫套装" 制造描述:"小鸟吃虫。"
DESCRIBE.CARNIVALGAME_FEEDCHICKS_FOOD	无法理解的东西。	3865	物品名:"蛴螬"
DESCRIBE.CARNIVALGAME_MEMORY_KIT	这还真是个快闪嘉年华。	3866	物品名:"篮中蛋套装" 制造描述:"在你的蛋孵化前数清楚数量。"
DESCRIBE.CARNIVALGAME_MEMORY_STATION.GENERIC	它要妾身给它一些闪亮的东西才让妾身玩。	3869	物品名:"篮中蛋"->默认
DESCRIBE.CARNIVALGAME_MEMORY_STATION.PLAYING	妾身不太擅长这个。	3870	物品名:"篮中蛋"
DESCRIBE.CARNIVALGAME_MEMORY_CARD.GENERIC	一个普通的东西。	3874	物品名:"蛋篮"->默认
DESCRIBE.CARNIVALGAME_MEMORY_CARD.PLAYING	是它吗？	3875	物品名:"蛋篮"
DESCRIBE.CARNIVALGAME_HERDING_KIT	这还真是个快闪嘉年华。	3877	物品名:"追蛋套装" 制造描述:"追回失控的蛋。"
DESCRIBE.CARNIVALGAME_HERDING_STATION.GENERIC	它要妾身给它一些闪亮的东西才让妾身玩。	3880	物品名:"追蛋"->默认
DESCRIBE.CARNIVALGAME_HERDING_STATION.PLAYING	这些鸡蛋看起来想跑。	3881	物品名:"追蛋"
DESCRIBE.CARNIVALGAME_HERDING_CHICK	回来这。	3883	物品名:"追蛋"
