这个靶子让我心痒痒了。	Cái bia này làm ta ngứa nghề rồi.
科学迫使我按下那个闪亮的大按钮！	Khoa học buộc ta phải nhấn cái nút to lấp lánh đó!
事实证明，旋转你的车轮能带来生产力。	Thực tế chứng minh, quay bánh xe mang lại năng suất.
物理规律并不能时刻复现。	Quy luật vật lý không phải lúc nào cũng tái hiện được.
真正的奖品是我制作摊位的过程。	Phần thưởng thật sự là quá trình ta dựng gian hàng.
我已经看到了我想要的奖品。就是那边那个！	Ta đã nhìn thấy phần thưởng ta muốn. Chính là cái đằng kia!
我在把东西弄炸方面积累了丰富的经验。	Về khoản làm nổ đồ vật thì ta tích luỹ được kinh nghiệm phong phú.
这个实验的目的就是爆炸！	Mục đích của thí nghiệm này chính là nổ!
太炸了！	Nổ quá đã!
科学已经证明了鸟儿喜欢树。	Khoa học đã chứng minh chim thích cây.
现在看没“鸦年华”的样子，对不对？	Giờ nhìn chẳng ra dáng “hội quạ”, phải không?
一只小鸟告诉我，这里要多放点装饰品。	Một con chim nhỏ bảo ta, chỗ này phải đặt thêm đồ trang trí.
这是一棵庆祝之树！	Đây là một cái cây ăn mừng!
希望奖品就只是这些。	Mong phần thưởng chỉ có chừng này.
我可以几个小时一直盯着它看。	Ta có thể nhìn nó chằm chằm hàng giờ.
光剩下一点工作了。	Chỉ còn lại chút việc.
它的能量来自于奇思妙想。	Năng lượng của nó đến từ những ý tưởng kỳ diệu.
也许这是一棵黄杨？	Có lẽ đây là cây hoàng dương?
不是它小，就是我大。	Không phải nó nhỏ thì là ta to.
我必须自己建造它？我早该料到的。	Ta phải tự dựng nó? Lẽ ra ta phải đoán được.
这些闪亮的装饰品已经说明了一切。	Mấy món trang trí lấp lánh này đã nói lên tất cả.
看到没？重复做同样的事情终究会取得成功，这就是证据！	Thấy chưa? Làm đi làm lại cùng một việc rốt cuộc cũng thành công, đây là bằng chứng!
这种设计不是很常见。	Kiểu thiết kế này không thường gặp lắm.
我怎么弄到这么多的这些东西……	Ta kiếm đâu ra lắm thứ này thế……
探索的刺激！	Sự kích thích của khám phá!
天才般的极简设计。	Thiết kế tối giản kiểu thiên tài.
我觉得有点饿了。	Ta thấy hơi đói rồi.
这种饮料本该这么松脆吗？	Loại đồ uống này vốn dĩ phải giòn tan thế à?
这让我看起来很有冒险精神。	Cái này khiến ta trông rất có tinh thần mạo hiểm.
就像穿上了自己专属的树荫。	Như thể khoác lên bóng râm riêng của mình.
希望这里头没虫子……	Mong bên trong không có sâu……
缝纫能有多难……对吧？	May vá thì khó đến mức nào…… phải không?
看来需要组装一下。	Xem ra cần lắp ráp chút.
奇怪啊，我没见到他登台和离开……	Lạ thật, ta chẳng thấy hắn lên sân khấu hay rời đi……
这场比赛将会顺利进行！	Cuộc thi này sẽ diễn ra suôn sẻ!
看起来要搭建一下才行。	Xem ra phải dựng lên mới được.
我最好先装好它。	Tốt nhất ta lắp nó xong trước.
我打赌把这些拼在一起之后，一定能做出一件皮弗娄牛礼服。	Ta dám cá ghép mấy thứ này lại thì nhất định làm ra được bộ lễ phục cho Beefalo.
科学的配方使其具有最大的可拥抱性。	Công thức khoa học khiến nó có độ ôm ấp tối đa.
不知道裁判会怎么说？	Không biết trọng tài sẽ nói gì?
多么威猛！	Uy mãnh làm sao!
我的皮弗娄牛一定会可爱动人！	Beefalo của ta nhất định sẽ đáng yêu rung động lòng người!
是时候来点节庆活动了！	Đến lúc làm chút hoạt động lễ hội rồi!
对于一个缝纫项目来说，如此大量的焊接工作实在有些可疑。	Với một dự án may vá thì lượng hàn xì lớn thế này quả thật hơi khả nghi.
花朵真是百搭。	Hoa quả thật hợp với mọi thứ.
这是A级皮弗娄牛的专属礼服。	Đây là lễ phục riêng cho Beefalo hạng A.
我奶奶好像穿过件类似的衣服。	Bà ta hình như từng mặc bộ đồ tương tự.
我喜欢新鲜的皮弗娄牛，不是冷冻的。	Ta thích Beefalo tươi, không phải đông lạnh.
我觉得我要走运了！	Ta thấy mình sắp gặp may rồi!
它会让皮弗娄牛变得友好。我相信科学对此一定有解释。	Nó khiến Beefalo trở nên thân thiện. Ta tin khoa học nhất định giải thích được.
个头够小才能藏在里面。	Đủ nhỏ mới trốn được vào trong.
不！	Không!
它们去了哪里呢……	Chúng đi đâu rồi nhỉ……
剩下的时间不多了！它们在哪？！	Thời gian còn lại không nhiều! Chúng ở đâu?!
一套都在这了。	Cả bộ đều ở đây.
他看起来好像知道自己在做什么！	Nó trông như biết mình đang làm gì!
我一定能靠自己找到它们。	Ta nhất định tự mình tìm được chúng.
嘿，他找到了一个！	Này, nó tìm được một con rồi!
有人先发现了它们。	Có người phát hiện ra chúng trước.
看起来附近有东西。	Xem chừng gần đây có thứ gì.
我应该紧跟他的步伐。	Ta nên bám sát bước chân nó.
他在为别人引路。	Nó đang dẫn đường cho người khác.
看起来没有什么可找的了。	Xem ra chẳng còn gì để tìm nữa.
它们可能离得太远，他嗅不到味道。	Chúng có lẽ ở quá xa, nó ngửi không thấy mùi.
也许它想弄根羽毛来玩玩……	Có lẽ nó muốn kiếm cái lông chim chơi cho vui……
闻起来像烧焦的毛皮。	Ngửi như da lông cháy khét.
你就是最可爱的小猫咪！	Ngươi chính là con mèo con đáng yêu nhất!
我必须多收集点……做研究！	Ta phải thu thập thêm chút…… để nghiên cứu!
你会为破坏科学付出代价！	Ngươi sẽ trả giá vì phá hoại khoa học!
有了！	Có rồi!
我想我激怒它了……	Ta nghĩ mình chọc giận nó rồi……
这回我很确定我收拾了它。	Phen này ta rất chắc mình đã xử nó.
你已经表明了你的观点！	Ngươi đã bày tỏ quan điểm rồi đấy!
它现在一定生气了！	Giờ nó nhất định giận rồi!
经过不懈测试，我可以确认它们让我想打盹。	Sau khi thử nghiệm không ngơi, ta xác nhận chúng khiến ta buồn ngủ.
它死了吗？那股神秘的力量好像还在它附近游荡。	Nó chết chưa? Cái sức mạnh thần bí đó hình như vẫn lởn vởn quanh nó.
应该找个人过去戳一下……这样才能确定。	Nên tìm ai đó qua chọc một cái…… thế mới chắc được.
它让我看到了无限可能……	Nó khiến ta nhìn thấy vô hạn khả năng……
连部件都如此光彩夺目！	Đến cả bộ phận cũng rực rỡ chói mắt!
呈现玻璃状。	Có dạng thuỷ tinh.
它焕发着地外能量。	Nó toả rạng năng lượng ngoài trái đất.
全新的发现，像过电一样刺激！	Phát hiện mới toanh, kích thích như bị điện giật!
它让我的头发产生疯狂的变化。	Nó khiến tóc ta biến đổi điên rồ.
它好像在传输过程中迷路了。	Nó hình như lạc đường trong lúc truyền đi.
姑且叫它“希格斯伯里粒子。”	Cứ tạm gọi nó là “hạt Higgsbury.”
我觉得那个以前应该是只乌鸦。	Ta thấy cái đó trước kia chắc là một con quạ.
我不喜欢它盯着我的眼神……	Ta không thích ánh mắt nó nhìn chằm chằm ta……
作为科学界的同行，我有义务帮他！	Là đồng nghiệp trong giới khoa học, ta có nghĩa vụ giúp hắn!
科学从不休息！	Khoa học chẳng bao giờ nghỉ!
他到底上哪去了……	Rốt cuộc hắn đi đâu rồi……
它正在耗尽那个怪物的能量！	Nó đang rút cạn năng lượng của con quái đó!
那正是我苦苦寻找的工具！	Đó đúng là công cụ ta khổ công tìm kiếm!
我当然知道是怎么回事！只是，诶……解释起来太复杂。	Đương nhiên ta biết là chuyện gì! Chỉ là, ờ…… giải thích thì phức tạp quá.
这明显是一个十分科学的工具！	Đây rõ ràng là một công cụ hết sức khoa học!
我的科学本能告诉我，这就是我一直在寻找的工具！	Bản năng khoa học của ta bảo, đây chính là công cụ ta vẫn tìm!
我知道它能做什么！科学！	Ta biết nó làm được gì! Khoa học!
对啊！结合月亮与土豆能量，我为什么没有早点想到呢？	Đúng rồi! Kết hợp năng lượng mặt trăng với khoai tây, sao ta không nghĩ ra sớm hơn nhỉ?
它捕捉到能量了！当然，我一早就知道会这样。	Nó bắt được năng lượng rồi! Đương nhiên, ta biết trước sẽ thế mà.
科学才刚刚开始。	Khoa học chỉ mới bắt đầu.
看起来科学多了！	Trông khoa học hơn nhiều rồi!
我打赌里面一定有十分有趣的科学结构。	Ta dám cá bên trong nhất định có cấu trúc khoa học hết sức thú vị.
我想它需要时间来……重新校准……时间什么的。	Ta nghĩ nó cần thời gian để…… hiệu chỉnh lại…… thời gian gì đó.
我想它需要时间来……重新校准，那个……时间什么的。	Ta nghĩ nó cần thời gian để…… hiệu chỉnh lại, cái đó…… thời gian gì đó.
它在做“时间之类的东西”，这就是它的术语名。	Nó đang làm “thứ đại loại là thời gian”, đó chính là tên thuật ngữ của nó.
它在弄“时间之类的东西”，这就是它的术语名。	Nó đang xử “thứ đại loại là thời gian”, đó chính là tên thuật ngữ của nó.
坏事发生只是时间问题。	Chuyện xấu xảy ra chỉ là vấn đề thời gian.
还没过一分钟，已经从科学变成了魔法！	Chưa qua một phút, đã từ khoa học biến thành ma pháp!
可能买的时候就是二手的。	Có lẽ lúc mua đã là hàng cũ.
向前走，去发现！	Tiến lên, đi khám phá!
好一个漫长的下降过程。	Một quá trình hạ xuống dài đằng đẵng.
好大一棵树！	Cây to quá!
这些树应该是迷路了。	Mấy cái cây này chắc lạc đường rồi.
里面有活着的东西。	Bên trong có thứ còn sống.
不是平方根。	Không phải căn bậc hai.
虽然不如原来那个那么好，但还是挺不错的。	Tuy không bằng cái ban đầu, nhưng vẫn khá tốt.
它的科学术语是“树面条”。	Thuật ngữ khoa học của nó là “mì cây”.
我管它叫“牛顿的无花果”。	Ta gọi nó là “quả vả của Newton”.
它被科学加热了。	Nó được khoa học làm nóng.
科学怎么解释它们能浮起来这回事？	Khoa học giải thích chuyện chúng nổi lên được thế nào?
我轻轻戳它一下会怎么样？	Ta chọc nhẹ nó một cái thì sao nhỉ?
闻到了吐司烧焦的味道。	Ngửi thấy mùi bánh mì nướng cháy.
我觉得他不太喜欢我。	Ta thấy hắn chẳng ưa ta lắm.
嗯，树木的食粮！	Ừm, lương thực của cây cối!
妈妈咪呀！	Mamma mia!
旁边有根棍子的无花果。	Quả vả bên cạnh có cái que.
这下好了，我有个塞得满满的鼻子了。	Hay rồi, mũi ta bị nghẹt cứng.
无花果有效弥合了其他原料的味道。	Quả vả dung hoà hiệu quả vị của các nguyên liệu khác.
看着它让我的头感觉很模糊，好像有很多小方块。	Nhìn nó khiến đầu ta thấy mờ mịt, như có rất nhiều ô vuông nhỏ.
我有种不好的预感……	Ta có linh cảm chẳng lành……
我到了彩虹的另一边了吗？！	Ta tới bên kia cầu vồng rồi sao?!
会是什么呢？不然睡一觉起来再看。	Sẽ là gì nhỉ? Hay là ngủ một giấc dậy rồi xem.
这之后需要冷却一下。	Sau chuyện này cần hạ nhiệt một chút.
我应该不会再被窥视的目光所打扰了。	Ta chắc sẽ không bị ánh mắt nhòm ngó quấy rầy nữa.
我光是看它一眼就感觉肌肉拉伤了……	Ta chỉ nhìn nó một cái đã thấy giãn cơ rồi……
再也不会让谁肌肉拉伤了。	Chẳng còn khiến ai giãn cơ nữa.
我做脑力训练比较多。	Ta luyện trí óc thì nhiều hơn.
精诚所至，金石为开。	Lòng thành tới đâu, vàng đá cũng mở.
我已经把我的大脑锻炼成了我身上最强壮的肌肉。	Ta đã rèn bộ não thành bắp thịt khoẻ nhất trên người mình.
这点重量，我轻松就能征服——啊！我的脊柱！！	Chút trọng lượng này, ta chinh phục dễ như chơi——A! Cột sống của ta!!
不是装满了土豆形状的石头，就是石头形状的土豆。	Không phải chứa đầy đá hình khoai tây thì là khoai tây hình đá.
用来热身还不错。	Dùng để khởi động cũng không tệ.
我确实感受到肌肉在燃烧。	Ta quả thật cảm nhận được cơ bắp đang cháy.
没有比这更酷的了。	Chẳng có gì ngầu hơn thế.
没有谁因为偷看盒子里的东西而出事吧？	Chẳng ai gặp chuyện vì lén nhìn đồ trong hộp chứ?
它不会再打扰任何人了。	Nó sẽ không quấy rầy ai nữa.
那个看起来有点格格不入……	Cái đó trông hơi lạc lõng……
不得不说，我独具慧眼。	Phải nói là, ta có con mắt tinh đời.
瞄准眼睛！	Nhắm vào mắt!
我开始觉得不自在了。	Ta bắt đầu thấy không thoải mái.
我想它就要孵化了……	Ta nghĩ nó sắp nở rồi……
黄而醇厚。	Vàng và đậm đà.
这家伙的运气到头了。	Vận may của gã này tới hồi kết rồi.
……呃。	……ừ.
多一双眼睛总是好事！呃……应该是一只眼睛。	Thêm một đôi mắt luôn là chuyện tốt! Ờ…… chắc là một con mắt.
最好的防御就是下巴做成的盾牌。	Phòng thủ tốt nhất là cái khiên làm bằng hàm.
是敌是友？……	Là địch hay bạn?……
这是多么了不起的成就啊。	Đây là thành tựu phi thường làm sao.
别踩在那上面，那个很贵的！	Đừng giẫm lên đó, cái đó đắt lắm!
砖块是地板的组成部分。	Gạch là thành phần cấu tạo nên sàn.
多么舒缓的光啊。	Thứ ánh sáng dịu êm làm sao.
需要燃料。	Cần nhiên liệu.
多么鼓舞人心的雕塑啊！	Bức tượng cổ vũ lòng người làm sao!
我可以永远盯着它……永远……	Ta có thể nhìn nó mãi mãi…… mãi mãi……
给老鼠都安上轮子了，科学家们接下来还会想出什么呢？	Lắp cả bánh xe cho chuột, mấy nhà khoa học tiếp theo còn nghĩ ra cái gì nữa?
我应该想几个名字！叫什么呢，小威尔逊，小威尔逊2号……	Ta nên nghĩ vài cái tên! Gọi là gì nhỉ, Wilson nhỏ, Wilson nhỏ số 2……
不是真鸟，但那些小家伙根本分不清。	Không phải chim thật, nhưng mấy đứa nhỏ đó chẳng phân biệt nổi.
烧起来了！	Cháy lên rồi!
这些小家伙总是三心二意。我要干什么来着？	Mấy đứa nhỏ này lúc nào cũng ba lòng bốn dạ. Ta định làm gì ấy nhỉ?
它给烧了。	Nó bị cháy rồi.
看起来需要组装一下。	Xem ra cần lắp ráp chút.
看起来不是很难制作。	Trông chế tạo không khó lắm.
一个小玩意竟然装得下这么多的科学知识。	Một món đồ nhỏ mà chứa nổi ngần ấy tri thức khoa học.
WX-78真的把自己的一部分投入到了工作中。	WX-78 thật sự đã dốc một phần bản thân vào công việc.
抓住那份数据！	Tóm lấy dữ liệu đó!
它似乎发现了什么。	Nó dường như phát hiện ra gì đó.
我想知道它是否会梦到扫描羊。	Ta muốn biết nó có mơ thấy đàn cừu bị quét không.
它有一种迫不及待向世人展示自己作品的急迫。	Nó có vẻ nóng lòng muốn khoe tác phẩm của mình với thiên hạ.
这显然是一个非常精细和复杂的科学仪器。	Đây rõ ràng là một thiết bị khoa học rất tinh vi và phức tạp.
闻起来像新鲜的研究。	Ngửi như nghiên cứu tươi mới.
可以再来点培根。	Có thể thêm chút thịt xông khói.
早餐是一天中最科学的一餐。	Bữa sáng là bữa khoa học nhất trong ngày.
早餐技术的突破！	Đột phá kỹ thuật bữa sáng!
我不要，谢谢你。	Ta không lấy, cảm ơn ngươi.
就我的口味而言，颗粒感太强了。	Với khẩu vị của ta thì lợn cợn quá.
事情正朝着正确的方向发展。这个方向非左即右。	Mọi việc đang đi đúng hướng. Hướng đó không trái thì phải.
我想我要带它出去转转。	Ta nghĩ ta sẽ dắt nó ra ngoài dạo một vòng.
虽然不能解决小船的所有问题，但也起到了海带应有的作用。	Tuy không giải quyết được mọi vấn đề của thuyền, nhưng cũng làm đúng phần việc của rong biển.
一个即将到来的船用保险杠。	Một cái giảm chấn thuyền sắp thành hình.
能给小船提供一个小的防御外壳。	Cho con thuyền một lớp vỏ phòng thủ nhỏ.
它在我的小船上闪耀着王冠的光芒。	Nó toả ánh vương miện trên con thuyền của ta.
我应该找东西装填进去。	Ta nên tìm thứ gì nạp vào.
大炮已经准备好开火了！	Khẩu đại pháo sẵn sàng khai hoả rồi!
我没忘记炮弹的事，我只是在酝酿群众的期待。	Ta không quên chuyện đạn pháo, ta chỉ đang nuôi sự mong đợi của quần chúng.
现在还不是大炮，不过将来会是。	Giờ chưa phải đại pháo, nhưng tương lai sẽ là.
它能完美地装进炮膛里。	Nó nhét vừa khít vào nòng pháo.
高效渔业的必备产品。	Sản phẩm thiết yếu cho nghề cá hiệu suất cao.
现在我们得等等。	Giờ bọn ta phải chờ.
抓到个东西！	Bắt được thứ gì rồi!
好像是抓到了，但又被它跑掉了……	Hình như bắt được, mà lại để nó chạy mất……
又可以抓鱼了！	Lại bắt cá được rồi!
我应该把它放在有很多鱼的地方。	Ta nên đặt nó ở chỗ nhiều cá.
一直以来我都被物理学所吸引，就像……一样，怎么想不起那个词了。	Từ trước tới nay ta luôn bị vật lý học hút vào, như là…… ấy, sao nghĩ mãi không ra từ đó nhỉ.
奏效了！！呃，我当然一早就知道它能行。	Hiệu nghiệm rồi!! Ờ, đương nhiên ta biết trước là nó chạy được.
可以这么讲，这只是我的天才创意之一。	Có thể nói thế này, đây chỉ là một trong những ý tưởng thiên tài của ta.
附近只要有强磁铁就会受到它的吸引。	Gần đây chỉ cần có nam châm mạnh là sẽ bị nó hút.
磁力！	Từ lực!
这里有为小船建造一个码头所需的一切。	Ở đây có mọi thứ cần để dựng một bến cho thuyền.
啊哈！我就猜到码头缺了点东西。	A ha! Ta đoán ngay cái bến còn thiếu thứ gì.
树屋过于易燃，并非最佳实验场所。	Nhà trên cây quá dễ cháy, chẳng phải chỗ thí nghiệm tốt nhất.
我早就说吧！	Ta đã bảo mà!
泼猴你敢在我的小船上撒野！	Con khỉ hỗn kia dám làm càn trên thuyền của ta!
一顶漂亮的帽子总能清楚地表明谁是老大。	Một chiếc mũ đẹp luôn nói rõ ai là đại ca.
它是发光生物！	Nó là sinh vật phát sáng!
虽然它切不了东西，但是它木刺多呀。	Tuy nó chẳng cắt được gì, nhưng nó lắm dằm gỗ.
好像是无害的。	Hình như vô hại.
拿起船桨去战斗。	Cầm mái chèo lên mà chiến đấu.
那片灌木丛是香蕉！	Bụi cây đó là chuối!
一颗长得像松树的棕榈树。	Một cây cọ mọc giống cây thông.
树的开始。	Khởi đầu của một cái cây.
它的伟大梦想就是有一天能长成一棵树。	Giấc mơ lớn của nó là một ngày mọc thành cây.
如果树有脚趾甲，大抵该是这样吧。	Nếu cây có móng chân, đại khái là thế này.
不知道能不能吃？看来要安排一个实验了。	Không biết ăn được không? Xem ra phải xếp lịch một thí nghiệm.
戴上以后我就变得潇洒，有船长范儿了。	Đội vào là ta hoá phóng khoáng, ra dáng thuyền trưởng.
起码能让我的头发不被水打湿。	Ít ra khiến tóc ta không bị nước làm ướt.
一只小鸟告诉我它会派上用场。	Một con chim nhỏ bảo ta nó sẽ có ích.
就是那只小鸟说的。	Chính con chim nhỏ đó nói.
没有东西可以进入，它会不断地吐出东西。	Chẳng có gì vào được, nó cứ liên tục nhả đồ ra.
奇怪，这套设备看起来怎么眼熟呢……	Lạ thật, bộ thiết bị này sao trông quen mắt thế……
这片儿看起来是她说了算。	Vùng này xem ra nàng nói mới có giá.
名副其实的社会栋梁。	Rường cột xã hội danh xứng với thực.
喂！	Này!
绅士海盗-科学家这名号还真有点上口。	Cái danh hiệu hải tặc quý ông kiêm nhà khoa học nghe cũng thuận miệng thật.
我喜欢这个装饰。	Ta thích món trang trí này.
在生活中有一些方向是极好的。	Trong đời có được vài phương hướng là điều cực tốt.
有点落草为寇的感觉了。	Có chút cảm giác lạc thảo làm giặc rồi.
注意！重新部署！	Chú ý! Triển khai lại!
这是个陷阱! 感觉……剧本都写好了。	Đây là cái bẫy! Cảm giác…… kịch bản viết sẵn cả rồi.
有人在演话剧吗？	Có ai đang diễn kịch nói à?
它们来是为了提高戏剧性。	Chúng tới là để tăng tính kịch.
“由 C.W. 撰写”	“Do C.W. chấp bút”
“由暗域先驱为您带来。”	“Do Tiên phong Vùng Tối mang đến cho bạn.”
作者是“E.”？	Tác giả là “E.”?
花长回来了，但头却没有。	Hoa mọc lại rồi, nhưng đầu thì không.
有埋伏！	Có mai phục!
是个灌木丛。	Là một bụi cây.
这是一张玩偶面具。	Đây là mặt nạ con rối.
这是一张开裂的玩偶面具。	Đây là mặt nạ con rối bị nứt.
这是一张曾经的玩偶面具。	Đây là mặt nạ con rối thuở trước.
这是一张铁匠面具。	Đây là mặt nạ thợ rèn.
这是一张面具，但它看起来像一面镜子。	Đây là một cái mặt nạ, nhưng trông như một tấm gương.
这是一张女王面具。	Đây là mặt nạ nữ hoàng.
这是一张国王面具。	Đây là mặt nạ quốc vương.
这是一张树的面具。	Đây là mặt nạ cây.
这是一张小丑面具。	Đây là mặt nạ chú hề.
这是玩偶的戏服。	Đây là bộ đồ diễn của con rối.
这是女王的戏服。	Đây là bộ đồ diễn của nữ hoàng.
这是国王的戏服。	Đây là bộ đồ diễn của quốc vương.
这是铁匠的戏服。	Đây là bộ đồ diễn của thợ rèn.
这是一套戏服。	Đây là một bộ đồ diễn.
这是树的戏服。	Đây là bộ đồ diễn của cây.
这是小丑的戏服。	Đây là bộ đồ diễn của chú hề.
即使打扮得漂漂亮亮，还是哪也去不了。	Dù có chưng diện đẹp đẽ, vẫn chẳng đi đâu được.
即使烧光了，还是哪也去不了。	Dù có cháy sạch, vẫn chẳng đi đâu được.
为什么我开始感到有点不安了……？	Sao ta bắt đầu thấy hơi bất an……?
那顶帽子流露着时尚。	Chiếc mũ đó toát ra vẻ thời thượng.
它一定是为了科学而建造的！	Nó nhất định được dựng lên vì khoa học!
暂时平静下来了。	Tạm thời lắng xuống rồi.
我想我们今天都在这里学到了很多东西。	Ta nghĩ hôm nay bọn ta đều học được nhiều thứ ở đây.
那只兔子真的可以点亮一个房间。	Con thỏ đó thật sự thắp sáng được cả căn phòng.
这兔子什么都照不亮。	Con thỏ này chẳng chiếu sáng nổi thứ gì.
到如今……比这更糟的东西我都吃过。	Đến giờ…… thứ tệ hơn thế ta cũng từng ăn.
我知道把它放在哪。	Ta biết đặt nó ở đâu.
它竟然反射暗影而非光线。	Nó lại phản chiếu bóng tối chứ không phải ánh sáng.
它让我脊椎发出了可怕的颤抖。	Nó khiến cột sống ta rùng lên đáng sợ.
释放他可能有些草率了。	Thả hắn ra có lẽ hơi thiếu suy nghĩ.
我有些为他惋惜。	Ta có chút tiếc cho hắn.
大理石里有东西在闪烁。	Trong đá cẩm thạch có thứ gì lấp lánh.
坚不可摧的石柱。	Cột đá kiên cố bất hoại.
我们别惹他。	Bọn ta đừng chọc hắn.
他被困在那堆垃圾下面了。	Hắn bị kẹt dưới đống rác đó.
他好像被惹到了。	Hắn hình như bị chọc giận rồi.
轻便、结实，时髦！	Nhẹ, chắc, lại thời thượng!
它能保护我无以伦比的大脑安然无恙。	Nó bảo vệ bộ não vô song của ta an toàn vô sự.
那么多科学藏在里面……而我却无法触碰到它！	Ngần ấy khoa học giấu bên trong…… mà ta lại chẳng chạm tới được!
发光体结晶。	Kết tinh của vật phát sáng.
它似乎不太在乎个人空间。	Nó dường như chẳng bận tâm mấy tới không gian riêng.
它有着带刺的外观。	Nó có vẻ ngoài đầy gai.
它一定是通过那个奇怪的裂隙来的！	Nó nhất định tới qua cái vết nứt kỳ lạ đó!
它在用科学致盲我！	Nó đang dùng khoa học làm ta mù!
出奇的坚硬。我可以用得上！	Cứng đến bất ngờ. Ta dùng được!
就在这里做一些非常聪明和科学的东西吧。	Cứ ở đây làm vài thứ hết sức thông minh và khoa học đi.
简单的元素组合！	Tổ hợp nguyên tố đơn giản!
月余时间我也做裁缝。	Hơn tháng trời ta cũng làm thợ may.
这盔甲再叶没有改进空间了。	Bộ giáp này chẳng còn chỗ nào để “lá” cải tiến nữa.
它让我看起来比平时还要聪明。	Nó khiến ta trông thông minh hơn thường ngày.
植物学和化学一起奏效。	Thực vật học và hoá học cùng phát huy tác dụng.
植物的力量！	Sức mạnh của thực vật!
挥舞它的时候，不自觉就想给它配音。	Lúc vung nó lên, bất giác muốn lồng tiếng cho nó.
打碎！	Đập vỡ!
转移泥土的潜力无限大！	Tiềm năng dời đất là vô hạn!
它破损了，但是我可以把它修好。	Nó hỏng rồi, nhưng ta sửa được.
它配备了一个精心校准的“哎哟”仪表。	Nó được trang bị một cái đồng hồ “ui da” hiệu chỉnh kỹ lưỡng.
那东西看起来像是会一直持续下去。	Thứ đó trông như sẽ kéo dài mãi.
它会为哪些黑暗设计带来生命呢？	Nó sẽ thổi sự sống vào những thiết kế hắc ám nào đây?
如果连实验都不做就有悖我科学家的素养了。	Nếu đến thí nghiệm cũng không làm thì trái với tố chất nhà khoa học của ta.
我还是更喜欢你小的时候，那时候你烦的是别人。	Ta vẫn thích ngươi lúc còn nhỏ hơn, khi đó ngươi phiền người khác.
轰轰烈烈！	Rầm rộ hào hùng!
那些暗影都是从同一块布上裁下来的。	Mấy cái bóng tối đó đều cắt ra từ cùng một tấm vải.
我对于在暗影中缝纫只有一些零星的了解。	Về chuyện may vá trong bóng tối ta chỉ hiểu biết lẻ tẻ.
黑暗的神秘感扑面而来。	Vẻ thần bí hắc ám phả thẳng vào mặt.
哦，糟糕，前面撕开了一个口子！	Ồ, hỏng rồi, phía trước rách toạc một đường!
我最烦头发被强酸溶解了。	Ta ghét nhất là tóc bị axit mạnh hoà tan.
大为简化了收割流程，简直可怕！	Đơn giản hoá quy trình thu hoạch rất nhiều, đáng sợ thật!
把手拿开！	Bỏ tay ra!
它看起来渴望战斗。	Nó trông khao khát chiến đấu.
翅膀貌似仅仅是用来看的。	Đôi cánh xem ra chỉ để ngắm.
是个多嘴的。	Là kẻ lắm mồm.
等等，那是……？	Khoan, đó là……?
它想要某种可怕的东西。	Nó muốn một thứ gì đó đáng sợ.
这绝对是某种石头。	Đây tuyệt đối là một loại đá.
它来自于那些裂隙深处...	Nó đến từ sâu trong những vết nứt kia...
看来有些人喜欢记录图鉴。	Xem ra có người thích ghi chép đồ giám.
把木头雕刻成树的样子似乎有点多余。	Tạc gỗ thành hình cái cây xem ra hơi thừa.
看起来像是经过精心雕刻的。	Trông như được chạm khắc kỹ lưỡng.
这是一根非常好的棍子。	Đây là một cây gậy rất tốt.
我不太想吃这个。	Ta chẳng muốn ăn cái này lắm.
我们的朋友似乎对他的月亮根源有了更多的接触。	Bạn của bọn ta dường như tiếp xúc nhiều hơn với cội nguồn mặt trăng của mình.
目前一切都处于保密状态。	Hiện tại mọi thứ đều trong trạng thái bí mật.
我得尽快抽出时间来解决这个问题。	Ta phải sớm dành thời gian giải quyết vấn đề này.
它让我充满安全感。	Nó khiến ta tràn đầy cảm giác an toàn.
你曾经又高又壮。	Ngươi từng vừa cao vừa vạm vỡ.
看起来强大得可怕。	Trông mạnh đến đáng sợ.
多么可怕啊。	Đáng sợ làm sao.
它让我回忆起了小时候糟糕的体育课……	Nó khiến ta nhớ lại mấy giờ thể dục tồi tệ hồi nhỏ……
它的眼睛里有一点东西。	Trong mắt nó có chút gì đó.
瞧你那双闪光的大眼睛！	Nhìn đôi mắt to lấp lánh của ngươi kìa!
事情要变得毛骨悚然了……	Chuyện sắp trở nên rợn tóc gáy rồi……
别盯着看了。	Đừng nhìn chằm chằm nữa.
结束了……吧？	Kết thúc rồi…… nhỉ?
小心没大错。	Cẩn thận thì chẳng sai lớn.
我不愿相信双眼正在看到的这一切！	Ta không muốn tin tất cả những gì đôi mắt đang thấy!
为什么我仍然感到不安？	Sao ta vẫn thấy bất an?
一切都是最好的安排。	Mọi sự đều là sắp đặt tốt nhất.
以科学的名义，这是什么玩意？！	Nhân danh khoa học, đây là cái thứ gì?!
臭不可闻！	Thối không ngửi nổi!
好险。	Hú vía.
这一定有科学的解释！	Chuyện này nhất định có lời giải khoa học!
上面还有它的毛。寒毛直竖啊。	Trên đó còn lông của nó. Dựng cả tóc gáy.
牙齿？那可不太卫生啊。	Răng à? Cái đó chẳng vệ sinh lắm đâu.
这才叫冰冷的目光吧？	Đây mới gọi là ánh mắt lạnh lẽo nhỉ?
是谁丢了一只眼睛呢？	Ai đánh rơi mất một con mắt vậy?
